season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,form,home_team,away_team
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,206,0,0,0,0,2022-01-02 14:00:00+00:00,0,0,0,0,0,0,32206,1,3,0,0,-1606,63,1669,40,0,21,0.025,Leeds,Burnley
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,219,0,0,0,0,2022-01-16 14:00:00+00:00,0,0,0,0,0,0,30035,3,2,0,0,-2046,65,2111,40,0,22,0.025,West Ham,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,226,0,0,0,0,2022-01-22 15:00:00+00:00,0,0,0,0,0,0,29466,1,0,0,0,-972,82,1054,40,0,23,0,Leeds,Newcastle
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,231,0,0,0,0,2022-02-09 20:00:00+00:00,0,0,0,0,0,0,29085,3,3,0,0,-497,240,737,40,0,24,0,Aston Villa,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,244,0,0,0,0,2022-02-12 15:00:00+00:00,0,0,0,0,0,0,29630,0,3,0,0,364,673,309,40,0,25,0,Everton,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,255,0,0,0,0,2022-02-20 14:00:00+00:00,0,0,0,0,0,0,30555,4,2,0,0,187,852,665,40,0,26,0,Leeds,Man Utd
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,184,0,0,0,0,2022-02-23 19:45:00+00:00,0,0,0,0,0,0,30555,0,6,0,0,187,852,665,40,0,26,0,Liverpool,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,267,0,0,0,0,2022-02-26 12:30:00+00:00,0,0,0,0,0,0,30388,4,0,0,0,100,621,521,40,0,27,0,Leeds,Spurs
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,273,0,0,0,0,2022-03-05 12:30:00+00:00,0,0,0,0,0,0,30252,0,1,0,0,-70,487,557,40,0,28,0,Leicester,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,196,0,0,0,0,2022-03-10 19:45:00+00:00,0,0,0,0,0,0,30252,3,0,0,0,-70,487,557,40,0,28,0,Leeds,Aston Villa
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,287,0,0,0,0,2022-03-13 14:00:00+00:00,0,0,0,0,0,0,30558,1,2,0,0,167,718,551,40,0,29,0,Leeds,Norwich
2021-22,Charlie Cresswell,DEF,0,0,2,0,0.2,563,300,1,0,1.3,9.2,2022-03-18 20:00:00+00:00,45,0,0,0,0,0,31491,3,2,4,0,131,535,404,40,1,30,0,Wolves,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,305,0,0,0,0,2022-04-02 14:00:00+00:00,0,0,0,0,0,0,31071,1,1,0,0,138,583,445,40,0,31,0,Leeds,Southampton
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,320,0,0,0,0,2022-04-09 14:00:00+00:00,0,0,0,0,0,0,31158,3,0,0,0,22,345,323,40,0,32,0,Watford,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,336,0,0,0,0,2022-04-25 19:00:00+00:00,0,0,0,0,0,0,31409,0,0,0,0,83,411,328,40,0,34,0,Crystal Palace,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,343,0,0,0,0,2022-04-30 16:30:00+00:00,0,0,0,0,0,0,31486,4,0,0,0,21,307,286,40,0,35,0,Leeds,Man City
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,351,0,0,0,0,2022-05-08 13:00:00+00:00,0,0,0,0,0,0,31622,1,2,0,0,7,362,355,40,0,36,0,Arsenal,Leeds
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,323,0,0,0,0,2022-05-11 18:30:00+00:00,0,0,0,0,0,0,31622,3,0,0,0,7,362,355,40,0,36,0,Leeds,Chelsea
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,363,0,0,0,0,2022-05-15 13:00:00+00:00,0,0,0,0,0,0,31703,1,1,0,0,26,378,352,40,0,37,0,Leeds,Brighton
2021-22,Charlie Cresswell,DEF,0,0,0,0,0,563,372,0,0,0,0,2022-05-22 15:00:00+00:00,0,0,0,0,0,0,31728,2,1,0,0,-33,333,366,40,0,38,0,Brentford,Leeds
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,1,0,0,0,0,2021-08-13 19:00:00+00:00,0,0,0,0,0,0,90851,0,2,0,0,0,0,0,40,0,1,0,Brentford,Arsenal
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,13,0,0,0,0,2021-08-21 14:00:00+00:00,0,0,0,0,0,0,97274,0,0,0,0,-5097,6019,11116,40,0,2,0,Crystal Palace,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,21,0,0,0,0,2021-08-28 14:00:00+00:00,0,0,0,0,0,0,86748,1,1,0,0,-11569,3172,14741,40,0,3,0,Aston Villa,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,32,0,0,0,0,2021-09-11 14:00:00+00:00,0,0,0,0,0,0,88974,1,0,0,0,-1439,16329,17768,39,0,4,0,Brentford,Brighton
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,50,0,0,0,0,2021-09-18 11:30:00+00:00,0,0,0,0,0,0,150928,2,0,0,0,45153,63305,18152,39,0,5,0,Wolves,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,52,0,0,0,0,2021-09-25 16:30:00+00:00,0,0,0,0,0,0,171188,3,3,0,0,17467,32323,14856,39,0,6,0,Brentford,Liverpool
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,69,0,0,0,0,2021-10-03 13:00:00+00:00,0,0,0,0,0,0,173609,2,1,0,0,2467,14707,12240,39,0,7,0,West Ham,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,73,0,0,0,0,2021-10-16 16:30:00+00:00,0,0,0,0,0,0,172297,1,0,0,0,-2160,8255,10415,39,0,8,0,Brentford,Chelsea
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,82,0,0,0,0,2021-10-24 13:00:00+00:00,0,0,0,0,0,0,169662,2,1,0,0,-3117,4408,7525,39,0,9,0,Brentford,Leicester
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,92,0,0,0,0,2021-10-30 14:00:00+00:00,0,0,0,0,0,0,169359,1,3,0,0,-2124,7989,10113,39,0,10,0,Burnley,Brentford
2021-22,Charlie Goode,DEF,0,0,4,0,31,87,102,1,0,5.3,6.2,2021-11-06 15:00:00+00:00,78,0,0,0,0,0,163532,2,1,16,1,-6106,2310,8416,39,1,11,0,Brentford,Norwich
2021-22,Charlie Goode,DEF,0,0,4,0,0,87,116,0,0,0.3,3,2021-11-20 15:00:00+00:00,10,0,0,0,0,0,160906,3,3,0,1,-3677,2956,6633,39,0,12,0.025,Newcastle,Brentford
2021-22,Charlie Goode,DEF,0,0,24,1,10.2,87,122,0,0,2,10.2,2021-11-28 14:00:00+00:00,90,0,0,0,0,0,157174,0,1,0,6,-4286,2586,6872,39,0,13,0.05,Brentford,Everton
2021-22,Charlie Goode,DEF,0,0,13,0,5.2,87,140,2,0,2.1,14,2021-12-02 19:30:00+00:00,90,0,0,0,0,0,161059,0,2,2,1,3085,5962,2877,39,0,14,0.2,Spurs,Brentford
2021-22,Charlie Goode,DEF,0,0,7,0,0.6,87,143,2,0,1.1,8.8,2021-12-05 14:00:00+00:00,90,0,0,0,0,0,164729,2,2,2,0,3207,7280,4073,39,1,15,0.225,Leeds,Brentford
2021-22,Charlie Goode,DEF,0,0,12,0,35.7,87,152,1,0,5.2,12.6,2021-12-10 20:00:00+00:00,90,0,0,0,0,0,180512,1,2,4,1,11654,17127,5473,39,1,16,0.2,Brentford,Watford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,182,0,0,0,0,2021-12-26 20:00:00+00:00,0,0,0,0,0,0,159549,0,2,0,0,-10277,1989,12266,39,0,19,0.2,Brighton,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,192,0,0,0,0,2021-12-29 20:15:00+00:00,0,0,0,0,0,0,157285,1,0,0,0,-6124,191,6315,39,0,20,0.05,Brentford,Man City
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,202,0,0,0,0,2022-01-02 14:00:00+00:00,0,0,0,0,0,0,149132,1,2,0,0,-8709,851,9560,39,0,21,0.025,Brentford,Aston Villa
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,176,0,0,0,0,2022-01-11 19:45:00+00:00,0,0,0,0,0,0,149132,1,4,0,0,-8709,851,9560,39,0,21,0.025,Southampton,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,214,0,0,0,0,2022-01-16 14:00:00+00:00,0,0,0,0,0,0,134579,0,3,0,0,-12857,4205,17062,39,0,22,0,Liverpool,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,162,0,0,0,0,2022-01-19 20:00:00+00:00,0,0,0,0,0,0,134579,3,1,0,0,-12857,4205,17062,39,0,22,0,Brentford,Man Utd
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,222,0,0,0,0,2022-01-22 15:00:00+00:00,0,0,0,0,0,0,133101,2,1,0,0,-5324,127007,132331,39,0,23,0,Brentford,Wolves
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,238,0,0,0,0,2022-02-09 19:45:00+00:00,0,0,0,0,0,0,127851,0,2,0,0,-5460,157,5617,39,0,24,0,Man City,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,241,0,0,0,0,2022-02-12 15:00:00+00:00,0,0,0,0,0,0,124672,0,0,0,0,-3266,0,3266,39,0,25,0,Brentford,Crystal Palace
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,251,0,0,0,0,2022-02-19 15:00:00+00:00,0,0,0,0,0,0,120012,1,2,0,0,-4005,0,4005,39,0,26,0,Arsenal,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,262,0,0,0,0,2022-02-26 15:00:00+00:00,0,0,0,0,0,0,116336,2,0,0,0,-3495,0,3495,39,0,27,0,Brentford,Newcastle
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,277,0,0,0,0,2022-03-05 15:00:00+00:00,0,0,0,0,0,0,114136,3,1,0,0,-3034,0,3034,39,0,28,0,Norwich,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,282,0,0,0,0,2022-03-12 15:00:00+00:00,0,0,0,0,0,0,111892,0,2,0,0,-2324,0,2324,39,0,29,0,Brentford,Burnley
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,293,0,0,0,0,2022-03-20 14:00:00+00:00,0,0,0,0,0,0,109821,1,2,0,0,-1359,0,1359,39,0,30,0,Leicester,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,303,0,0,0,0,2022-04-02 14:00:00+00:00,0,0,0,0,0,0,109511,4,1,0,0,-1320,0,1320,39,0,31,0,Chelsea,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,313,0,0,0,0,2022-04-10 13:00:00+00:00,0,0,0,0,0,0,108772,0,2,0,0,-772,0,772,39,0,32,0,Brentford,West Ham
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,328,0,0,0,0,2022-04-16 14:00:00+00:00,0,0,0,0,0,0,107603,2,1,0,0,-1038,0,1038,39,0,33,0,Watford,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,332,0,0,0,0,2022-04-23 16:30:00+00:00,0,0,0,0,0,0,106755,0,0,0,0,-950,0,950,39,0,34,0,Brentford,Spurs
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,344,0,0,0,0,2022-05-02 19:00:00+00:00,0,0,0,0,0,0,105958,0,3,0,0,-834,0,834,39,0,35,0,Man Utd,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,352,0,0,0,0,2022-05-07 14:00:00+00:00,0,0,0,0,0,0,104588,0,3,0,0,-1224,0,1224,39,0,36,0,Brentford,Southampton
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,362,0,0,0,0,2022-05-15 15:30:00+00:00,0,0,0,0,0,0,103693,3,2,0,0,-888,0,888,39,0,37,0,Everton,Brentford
2021-22,Charlie Goode,DEF,0,0,0,0,0,87,372,0,0,0,0,2022-05-22 15:00:00+00:00,0,0,0,0,0,0,102735,2,1,0,0,-940,0,940,39,0,38,0,Brentford,Leeds
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,6,0,0,0,0,2022-08-07 13:00:00+00:00,0,0,0,0,0,0,52672,2,2,0,0,0,0,0,40,0,1,0,Leicester,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,13,0,0,0,0,2022-08-13 16:30:00+00:00,0,0,0,0,0,0,58656,0,4,0,0,-1209,3200,4409,40,0,2,0,Brentford,Man Utd
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,24,0,0,0,0,2022-08-20 14:00:00+00:00,0,0,0,0,0,0,60060,2,3,0,0,-2244,4915,7159,40,0,3,0,Fulham,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,33,0,0,0,0,2022-08-27 14:00:00+00:00,0,0,0,0,0,0,59564,1,1,0,0,-2802,3200,6002,40,0,4,0,Brentford,Everton
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,43,0,0,0,0,2022-08-30 18:30:00+00:00,0,0,0,0,0,0,57480,1,1,0,0,-3337,1522,4859,40,0,5,0,Crystal Palace,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,52,0,0,0,0,2022-09-03 14:00:00+00:00,0,0,0,0,0,0,55421,2,5,0,0,-3384,1462,4846,40,0,6,0,Brentford,Leeds
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,72,0,0,0,0,2022-09-18 11:00:00+00:00,0,0,0,0,0,0,63679,3,0,0,0,815,2986,2171,39,0,8,0,Brentford,Arsenal
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,82,0,0,0,0,2022-10-01 14:00:00+00:00,0,0,0,0,0,0,69506,0,0,0,0,9436,13733,4297,39,0,9,0,Bournemouth,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,98,0,0,0,0,2022-10-08 14:00:00+00:00,0,0,0,0,0,0,72260,1,5,0,0,3068,6423,3355,39,0,10,0,Newcastle,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,102,0,0,0,0,2022-10-14 19:00:00+00:00,0,0,0,0,0,0,71493,0,2,0,0,-937,2502,3439,39,0,11,0,Brentford,Brighton
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,113,0,0,0,0,2022-10-19 18:30:00+00:00,0,0,0,0,0,0,68655,0,0,0,0,-2575,1310,3885,39,0,12,0,Brentford,Chelsea
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,121,0,0,0,0,2022-10-23 13:00:00+00:00,0,0,0,0,0,0,69193,0,4,0,0,-422,1841,2263,39,0,13,0,Aston Villa,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,133,0,0,0,0,2022-10-29 14:00:00+00:00,0,0,0,0,0,0,69021,1,1,0,0,-595,1923,2518,39,0,14,0,Brentford,Wolves
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,146,0,0,0,0,2022-11-05 15:00:00+00:00,0,0,0,0,0,0,67740,2,2,0,0,-1595,1333,2928,39,0,15,0,Nott'm Forest,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,155,0,0,0,0,2022-11-12 12:30:00+00:00,0,0,0,0,0,0,70558,2,1,0,0,2258,4680,2422,39,0,16,0,Man City,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,163,0,0,0,0,2022-12-26 12:30:00+00:00,0,0,0,0,0,0,64856,2,2,0,0,-6013,4446,10459,39,0,17,0,Brentford,Spurs
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,179,0,0,0,0,2022-12-30 19:45:00+00:00,0,0,0,0,0,0,64444,2,0,0,0,-652,852,1504,39,0,18,0,West Ham,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,183,0,0,0,0,2023-01-02 17:30:00+00:00,0,0,0,0,0,0,63740,1,3,0,0,-819,597,1416,39,0,19,0,Brentford,Liverpool
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,192,0,0,0,0,2023-01-14 17:30:00+00:00,0,0,0,0,0,0,63644,0,2,0,0,-977,1156,2133,39,0,20,0,Brentford,Bournemouth
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,205,0,0,0,0,2023-01-22 14:00:00+00:00,0,0,0,0,0,0,62572,0,0,0,0,-613,881,1494,39,0,21,0,Leeds,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,212,0,0,0,0,2023-02-04 15:00:00+00:00,0,0,0,0,0,0,59467,0,3,0,0,-3155,821,3976,39,0,22,0,Brentford,Southampton
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,221,0,0,0,0,2023-02-11 15:00:00+00:00,0,0,0,0,0,0,57102,1,1,0,0,-2370,0,2370,39,0,23,0,Arsenal,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,232,0,0,0,0,2023-02-18 15:00:00+00:00,0,0,0,0,0,0,55340,1,1,0,0,-1825,0,1825,39,0,24,0,Brentford,Crystal Palace
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,253,0,0,0,0,2023-03-06 20:00:00+00:00,0,0,0,0,0,0,52140,2,3,0,0,-1251,0,1251,39,0,26,0,Brentford,Fulham
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,263,0,0,0,0,2023-03-11 15:00:00+00:00,0,0,0,0,0,0,50883,0,1,0,0,-1244,0,1244,39,0,27,0,Everton,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,69,0,0,0,0,2023-03-15 19:30:00+00:00,0,0,0,0,0,0,50883,2,0,0,0,-1244,0,1244,39,0,27,0,Southampton,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,273,0,0,0,0,2023-03-18 15:00:00+00:00,0,0,0,0,0,0,49803,1,1,0,0,-969,0,969,39,0,28,0,Brentford,Leicester
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,283,0,0,0,0,2023-04-01 14:00:00+00:00,0,0,0,0,0,0,48799,3,3,0,0,-1114,0,1114,39,0,29,0,Brighton,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,247,0,0,0,0,2023-04-05 19:00:00+00:00,0,0,0,0,0,0,48799,0,1,0,0,-1114,0,1114,39,0,29,0,Man Utd,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,292,0,0,0,0,2023-04-08 14:00:00+00:00,0,0,0,0,0,0,48365,2,1,0,0,-475,0,475,39,0,30,0,Brentford,Newcastle
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,310,0,0,0,0,2023-04-15 14:00:00+00:00,0,0,0,0,0,0,47944,0,2,0,0,-431,0,431,39,0,31,0,Wolves,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,313,0,0,0,0,2023-04-22 14:00:00+00:00,0,0,0,0,0,0,47500,1,1,0,0,-401,0,401,39,0,32,0,Brentford,Aston Villa
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,328,0,0,0,0,2023-04-26 18:45:00+00:00,0,0,0,0,0,0,47252,2,0,0,0,-297,0,297,39,0,33,0,Chelsea,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,333,0,0,0,0,2023-04-29 14:00:00+00:00,0,0,0,0,0,0,46846,1,2,0,0,-388,0,388,39,0,34,0,Brentford,Nott'm Forest
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,344,0,0,0,0,2023-05-06 16:30:00+00:00,0,0,0,0,0,0,46524,0,1,0,0,-327,0,327,39,0,35,0,Liverpool,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,353,0,0,0,0,2023-05-14 13:00:00+00:00,0,0,0,0,0,0,46281,0,2,0,0,-263,0,263,39,0,36,0,Brentford,West Ham
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,368,0,0,0,0,2023-05-20 11:30:00+00:00,0,0,0,0,0,0,45945,3,1,0,0,-307,0,307,39,0,37,0,Spurs,Brentford
2022-23,Charlie Goode,DEF,0,0,0,0,0,96,373,0,0,0,0,2023-05-28 15:30:00+00:00,0,0,0,0,0,0,45684,0,1,0,0,-268,0,268,39,0,38,0,Brentford,Man City
2021-22,Charlie Patino,MID,0,0,0,0,0,664,187,0,0,0,0,2021-12-26 15:00:00+00:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,45,0,19,0,Norwich,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,201,0,0,0,0,2022-01-01 12:30:00+00:00,0,0,0,0,0,0,303,2,1,0,0,122,192,70,45,0,21,0,Arsenal,Man City
2021-22,Charlie Patino,MID,0,0,0,0,0,664,221,0,0,0,0,2022-01-23 14:00:00+00:00,0,0,0,0,0,0,546,0,0,0,0,38,119,81,45,0,23,0,Arsenal,Burnley
2021-22,Charlie Patino,MID,0,0,0,0,0,664,236,0,0,0,0,2022-02-10 19:45:00+00:00,0,0,0,0,0,0,611,1,0,0,0,18,100,82,45,0,24,0,Wolves,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,251,0,0,0,0,2022-02-19 15:00:00+00:00,0,0,0,0,0,0,717,1,2,0,0,49,130,81,45,0,26,0,Arsenal,Brentford
2021-22,Charlie Patino,MID,0,0,0,0,0,664,191,0,0,0,0,2022-02-24 19:45:00+00:00,0,0,0,0,0,0,717,1,2,0,0,49,130,81,45,0,26,0,Arsenal,Wolves
2021-22,Charlie Patino,MID,0,0,0,0,0,664,279,0,0,0,0,2022-03-06 14:00:00+00:00,0,0,0,0,0,0,868,3,2,0,0,30,114,84,45,0,28,0,Watford,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,281,0,0,0,0,2022-03-13 16:30:00+00:00,0,0,0,0,0,0,940,0,2,0,0,50,155,105,45,0,29,0,Arsenal,Leicester
2021-22,Charlie Patino,MID,0,0,0,0,0,664,261,0,0,0,0,2022-03-16 20:15:00+00:00,0,0,0,0,0,0,940,2,0,0,0,50,155,105,45,0,29,0,Arsenal,Liverpool
2021-22,Charlie Patino,MID,0,0,0,0,0,664,291,0,0,0,0,2022-03-19 12:30:00+00:00,0,0,0,0,0,0,953,1,0,0,0,-4,66,70,45,0,30,0,Aston Villa,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,304,0,0,0,0,2022-04-04 19:00:00+00:00,0,0,0,0,0,0,1008,0,3,0,0,10,77,67,45,0,31,0,Crystal Palace,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,311,0,0,0,0,2022-04-09 14:00:00+00:00,0,0,0,0,0,0,1026,2,1,0,0,6,57,51,45,0,32,0,Arsenal,Brighton
2021-22,Charlie Patino,MID,0,0,0,0,0,664,326,0,0,0,0,2022-04-16 14:00:00+00:00,0,0,0,0,0,0,1064,0,1,0,0,6,70,64,45,0,33,0,Southampton,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,243,0,0,0,0,2022-04-20 18:45:00+00:00,0,0,0,0,0,0,1064,4,2,0,0,6,70,64,45,0,33,0,Chelsea,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,331,0,0,0,0,2022-04-23 11:30:00+00:00,0,0,0,0,0,0,1111,1,3,0,0,32,76,44,45,0,34,0,Arsenal,Man Utd
2021-22,Charlie Patino,MID,0,0,0,0,0,664,349,0,0,0,0,2022-05-01 15:30:00+00:00,0,0,0,0,0,0,1166,2,1,0,0,22,76,54,45,0,35,0,West Ham,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,351,0,0,0,0,2022-05-08 13:00:00+00:00,0,0,0,0,0,0,1194,1,2,0,0,5,82,77,45,0,36,0,Arsenal,Leeds
2021-22,Charlie Patino,MID,0,0,0,0,0,664,218,0,0,0,0,2022-05-12 18:45:00+00:00,0,0,0,0,0,0,1194,0,3,0,0,5,82,77,45,0,36,0,Spurs,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,365,0,0,0,0,2022-05-16 19:00:00+00:00,0,0,0,0,0,0,1244,0,2,0,0,-1,69,70,45,0,37,0,Newcastle,Arsenal
2021-22,Charlie Patino,MID,0,0,0,0,0,664,371,0,0,0,0,2022-05-22 15:00:00+00:00,0,0,0,0,0,0,1333,1,5,0,0,82,139,57,45,0,38,0,Arsenal,Everton
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,264,0,0,0,0,2023-03-12 14:00:00+00:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,27,0,Fulham,Arsenal
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,282,0,0,0,0,2023-04-01 14:00:00+00:00,0,0,0,0,0,0,628,1,2,0,0,288,330,42,40,0,29,0,Bournemouth,Fulham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,293,0,0,0,0,2023-04-08 14:00:00+00:00,0,0,0,0,0,0,811,1,0,0,0,106,239,133,40,0,30,0,Fulham,West Ham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,303,0,0,0,0,2023-04-15 14:00:00+00:00,0,0,0,0,0,0,1073,3,1,0,0,183,309,126,40,0,31,0,Everton,Fulham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,316,0,0,0,0,2023-04-22 11:30:00+00:00,0,0,0,0,0,0,1394,1,2,0,0,134,287,153,40,0,32,0,Fulham,Leeds
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,321,0,0,0,0,2023-04-25 18:45:00+00:00,0,0,0,0,0,0,1429,0,1,0,0,85,231,146,40,0,33,0,Aston Villa,Fulham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,336,0,0,0,0,2023-04-30 13:00:00+00:00,0,0,0,0,0,0,1677,2,1,0,0,93,289,196,40,0,34,0,Fulham,Man City
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,276,0,0,0,0,2023-05-03 19:00:00+00:00,0,0,0,0,0,0,1677,0,1,0,0,93,289,196,40,0,34,0,Liverpool,Fulham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,343,0,0,0,0,2023-05-08 14:00:00+00:00,0,0,0,0,0,0,1872,3,5,0,0,194,357,163,40,0,35,0,Fulham,Leicester
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,360,0,0,0,0,2023-05-13 14:00:00+00:00,0,0,0,0,0,0,2075,2,0,0,0,125,261,136,40,0,36,0,Southampton,Fulham
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,363,0,0,0,0,2023-05-20 14:00:00+00:00,0,0,0,0,0,0,2409,2,2,0,0,246,457,211,40,0,37,0,Fulham,Crystal Palace
2022-23,Charlie Robinson,DEF,0,0,0,0,0,750,379,0,0,0,0,2023-05-28 15:30:00+00:00,0,0,0,0,0,0,2340,1,2,0,0,-128,145,273,40,0,38,0,Man Utd,Fulham
2021-22,Charlie Savage,MID,0,0,0,0,0,737,376,0,0,0,0,2022-05-22 15:00:00+00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0,38,0,Crystal Palace,Man Utd
2021-22,Charlie Taylor,DEF,0,0,13,0,15.6,113,2,2,0,3.2,14.4,2021-08-14 14:00:00+00:00,90,0,0,0,0,0,41905,2,1,2,1,0,0,0,45,0,1,0,Burnley,Brighton
